===========================================
    ANTI-ROOTKIT SCAN REPORT
===========================================
Date: 2026-06-24 14:02:07
===========================================

=== PROCESS SCAN RESULTS ===
PID		Process Name
----------------------------------------
0       	[System Process]
20200   	msedgewebview2.exe
20216   	msedgewebview2.exe
20248   	msedgewebview2.exe
20460   	msedgewebview2.exe
14340   	svchost.exe
19736   	RvRvpnGui.exe
2884    	Creative Cloud.exe
12108   	Creative Cloud UI Helper.exe
17352   	Creative Cloud UI Helper.exe
20516   	Creative Cloud UI Helper.exe
20584   	svchost.exe
20864   	AdobeIPCBroker.exe
20748   	Creative Cloud UI Helper.exe
21024   	Adobe Desktop Service.exe
20656   	Creative Cloud Helper.exe
15324   	CoreSync.exe
21144   	CCXProcess.exe
21312   	node.exe
20772   	conhost.exe
22036   	ShellExperienceHost.exe
22176   	RuntimeBroker.exe
21688   	RuntimeBroker.exe
14228   	svchost.exe
16104   	svchost.exe
16500   	svchost.exe
9816    	svchost.exe
10888   	WhatsApp.Root.exe
3376    	RuntimeBroker.exe
12248   	Telegram.exe
7872    	backgroundTaskHost.exe
10616   	svchost.exe
12164   	devenv.exe
5968    	AdobeNotificationClient.exe
15764   	RuntimeBroker.exe
19740   	PerfWatson2.exe
11720   	StandardCollector.Service.exe
11756   	svchost.exe
15660   	AvastUI.exe
14960   	AvastUI.exe
19592   	AvastUI.exe
22952   	DevHub.exe
23232   	vshost.exe
22596   	ServiceHub.IntellicodeModelService.exe
23780   	vcpkgsrv.exe
24044   	RuntimeBroker.exe
11812   	RobloxCrashHandler.exe
15796   	copilot-language-server.exe
2668    	conhost.exe
9768    	vcpkgsrv.exe
20904   	OneDrive.Sync.Service.exe
23952   	UserOOBEBroker.exe
8120    	ShellHost.exe
5960    	msedgewebview2.exe
15560   	svchost.exe
4440    	WmiPrvSE.exe
9184    	vcpkgsrv.exe
10372   	MSBuild.exe
5152    	conhost.exe
25420   	vctip.exe
23576   	svchost.exe
24856   	OpenConsole.exe
1912    	powershell.exe
20604   	svchost.exe
8124    	audiodg.exe
23472   	svchost.exe
7764    	svchost.exe
18296   	vcpkgsrv.exe
3268    	brave.exe
20880   	brave.exe
11732   	brave.exe
3436    	brave.exe
23904   	brave.exe
13668   	brave.exe
4228    	brave.exe
14556   	svchost.exe
4224    	svchost.exe
23964   	chromedriver.exe
22680   	conhost.exe
1360    	chrome.exe
20684   	chrome.exe
21568   	chrome.exe
416     	chrome.exe
19908   	chrome.exe
15880   	chrome.exe
22116   	svchost.exe
1032    	SearchProtocolHost.exe
18580   	RuntimeBroker.exe
22676   	SearchFilterHost.exe
23564   	VsDebugConsole.exe
24012   	conhost.exe
896     	OpenConsole.exe
1200    	WindowsTerminal.exe
11608   	Antirootkit.exe
23412   	msedgewebview2.exe
16512   	msedgewebview2.exe
14668   	msedgewebview2.exe
22276   	msedgewebview2.exe
11684   	msedgewebview2.exe
15976   	msedgewebview2.exe
2284    	msedgewebview2.exe
=== END OF PROCESS SCAN ===
=== MEMORY SCAN RESULTS ===
Process ID	Suspicious Regions
----------------------------------------
3604    	1
13812   	1
14768   	10
16144   	1
12052   	2
16472   	1
16680   	1
17076   	1
12376   	1
17744   	27
17872   	1
18052   	1
18084   	1
18360   	1
17496   	14
3728    	1
18156   	1
3364    	1
20460   	1
19736   	1
20748   	25
21312   	1
10888   	1
12248   	1
12164   	120
19740   	22
22952   	1
22596   	26
15796   	26
5960    	1
10372   	20
25420   	23
1912    	24
13668   	1
15976   	1
2284    	1

Total suspicious regions: 363
=== END OF MEMORY SCAN ===
=== PE SCAN RESULTS ===
Module			RWX Sections
----------------------------------------
Antirootkit.exe         	1
=== END OF PE SCAN ===
=== IAT HOOK CHECK RESULTS ===
Module			Suspicious Entries
----------------------------------------
Antirootkit.exe         	180
KERNEL32.DLL            	1274
KERNELBASE.dll          	749
MSVCP140D.dll           	196
VCRUNTIME140D.dll       	40
VCRUNTIME140_1D.dll     	32
ucrtbased.dll           	143
sechost.dll             	308

Total suspicious IAT entries: 2922
=== END OF IAT CHECK ===
=== DRIVER SCAN RESULTS ===
Driver Name			Status
----------------------------------------
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK
ntoskrnl.exe                	OK

Suspicious drivers found: 0
=== END OF DRIVER SCAN ===
